minute_of_day,sex,age_group,tier_code,tier_label,weighted_minutes,share
975,male,55-64,07,Consumer purchases,1345072867,0.012152
975,male,55-64,08,Professional and personal care services,386313341,0.00349
975,male,55-64,09,Household services,418810214,0.003784
975,male,55-64,11,Eating and drinking,6829477758,0.061698
975,male,55-64,12,"Socializing, relaxing, and leisure",38687644916,0.349509
975,male,55-64,13,"Sports, exercise, and recreation",2905302669,0.026247
975,male,55-64,14,Religious and spiritual activities,286379773,0.002587
975,male,55-64,15,Volunteer activities,714387955,0.006454
975,male,55-64,16,Telephone calls,219589817,0.001984
975,male,55-64,18,Traveling,8515491279,0.07693
975,male,55-64,50,Insufficient detail,585355808,0.005288
975,male,65+,01,Personal care (incl. sleep),10295225825,0.068892
975,male,65+,02,Household activities,27171785884,0.181825
975,male,65+,03,Caring for and helping household members,1406245661,0.00941
975,male,65+,04,Caring for and helping nonhousehold members,1724801197,0.011542
975,male,65+,05,Work and work-related activities,11100307737,0.07428
975,male,65+,06,Education,150430271,0.001007
975,male,65+,07,Consumer purchases,2749873638,0.018401
975,male,65+,08,Professional and personal care services,1447261516,0.009685
975,male,65+,09,Household services,252911086,0.001692
975,male,65+,11,Eating and drinking,7762711591,0.051946
975,male,65+,12,"Socializing, relaxing, and leisure",68560339355,0.458784
975,male,65+,13,"Sports, exercise, and recreation",3988105986,0.026687
975,male,65+,14,Religious and spiritual activities,659465209,0.004413
975,male,65+,15,Volunteer activities,1481567412,0.009914
975,male,65+,16,Telephone calls,1164041854,0.007789
975,male,65+,18,Traveling,8349400431,0.055872
975,male,65+,50,Insufficient detail,1174803677,0.007861
975,female,15-24,01,Personal care (incl. sleep),11711186879,0.099603
975,female,15-24,02,Household activities,13485568650,0.114694
975,female,15-24,03,Caring for and helping household members,1245789176,0.010595
975,female,15-24,04,Caring for and helping nonhousehold members,549316970,0.004672
975,female,15-24,05,Work and work-related activities,19966119297,0.169811
975,female,15-24,06,Education,11017120569,0.0937
975,female,15-24,07,Consumer purchases,2653565159,0.022568
975,female,15-24,08,Professional and personal care services,884607217,0.007524
975,female,15-24,11,Eating and drinking,8040966622,0.068388
975,female,15-24,12,"Socializing, relaxing, and leisure",27179053957,0.231156
975,female,15-24,13,"Sports, exercise, and recreation",5761189514,0.048999
975,female,15-24,15,Volunteer activities,813268595,0.006917
975,female,15-24,16,Telephone calls,1261207874,0.010726
975,female,15-24,18,Traveling,12244404622,0.104138
975,female,15-24,50,Insufficient detail,765440463,0.00651
975,female,25-34,01,Personal care (incl. sleep),5676010122,0.046344
975,female,25-34,02,Household activities,15503848672,0.126588
975,female,25-34,03,Caring for and helping household members,9545699748,0.07794
975,female,25-34,04,Caring for and helping nonhousehold members,678759673,0.005542
975,female,25-34,05,Work and work-related activities,39253547926,0.320503
975,female,25-34,06,Education,3362087630,0.027451
975,female,25-34,07,Consumer purchases,2498116376,0.020397
975,female,25-34,08,Professional and personal care services,678920657,0.005543
975,female,25-34,09,Household services,210686305,0.00172
975,female,25-34,10,Government services and civic obligations,152813183,0.001248
975,female,25-34,11,Eating and drinking,7323585847,0.059797
975,female,25-34,12,"Socializing, relaxing, and leisure",25131414397,0.205197
975,female,25-34,13,"Sports, exercise, and recreation",1995329728,0.016292
975,female,25-34,14,Religious and spiritual activities,177518659,0.001449
975,female,25-34,15,Volunteer activities,1605617096,0.01311
975,female,25-34,16,Telephone calls,831886166,0.006792
975,female,25-34,18,Traveling,7237416369,0.059093
975,female,25-34,50,Insufficient detail,611608348,0.004994
975,female,35-44,01,Personal care (incl. sleep),5964890807,0.04888
975,female,35-44,02,Household activities,15909305860,0.130371
975,female,35-44,03,Caring for and helping household members,11531557074,0.094497
975,female,35-44,04,Caring for and helping nonhousehold members,832385867,0.006821
975,female,35-44,05,Work and work-related activities,35337967545,0.289581
975,female,35-44,06,Education,1158630334,0.009495
975,female,35-44,07,Consumer purchases,6030095931,0.049414
975,female,35-44,08,Professional and personal care services,488555116,0.004004
975,female,35-44,09,Household services,863675119,0.007077
975,female,35-44,10,Government services and civic obligations,181630990,0.001488
975,female,35-44,11,Eating and drinking,6373516890,0.052229
975,female,35-44,12,"Socializing, relaxing, and leisure",23159150846,0.189781
975,female,35-44,13,"Sports, exercise, and recreation",1476019031,0.012095
975,female,35-44,14,Religious and spiritual activities,479248766,0.003927
975,female,35-44,15,Volunteer activities,17238505,0.000141
975,female,35-44,16,Telephone calls,666177415,0.005459
975,female,35-44,18,Traveling,9965159427,0.081661
975,female,35-44,50,Insufficient detail,1596018683,0.013079
975,female,45-54,01,Personal care (incl. sleep),5426137223,0.048953
975,female,45-54,02,Household activities,19738091092,0.178072
975,female,45-54,03,Caring for and helping household members,4456555780,0.040206
975,female,45-54,04,Caring for and helping nonhousehold members,910712530,0.008216
975,female,45-54,05,Work and work-related activities,33390185434,0.301238
975,female,45-54,06,Education,371500408,0.003352
975,female,45-54,07,Consumer purchases,2074717040,0.018718
975,female,45-54,08,Professional and personal care services,1941178392,0.017513
975,female,45-54,09,Household services,29333384,0.000265
975,female,45-54,11,Eating and drinking,3507432949,0.031643
975,female,45-54,12,"Socializing, relaxing, and leisure",22797235934,0.205671
975,female,45-54,13,"Sports, exercise, and recreation",2347109381,0.021175
975,female,45-54,15,Volunteer activities,551407791,0.004975
975,female,45-54,16,Telephone calls,734429194,0.006626
975,female,45-54,18,Traveling,11516880697,0.103903
975,female,45-54,50,Insufficient detail,1050204745,0.009475
975,female,55-64,01,Personal care (incl. sleep),5433872836,0.047006
975,female,55-64,02,Household activities,24413152082,0.211187
975,female,55-64,03,Caring for and helping household members,1119621104,0.009685
975,female,55-64,04,Caring for and helping nonhousehold members,2537234160,0.021948
975,female,55-64,05,Work and work-related activities,25812428855,0.223292
975,female,55-64,06,Education,501741939,0.00434
975,female,55-64,07,Consumer purchases,5857410657,0.05067
975,female,55-64,08,Professional and personal care services,677599193,0.005862
975,female,55-64,09,Household services,120300949,0.001041
975,female,55-64,11,Eating and drinking,5086897914,0.044005
975,female,55-64,12,"Socializing, relaxing, and leisure",31642031733,0.273721
975,female,55-64,13,"Sports, exercise, and recreation",923170403,0.007986
975,female,55-64,14,Religious and spiritual activities,502545399,0.004347
975,female,55-64,15,Volunteer activities,179407451,0.001552
975,female,55-64,16,Telephone calls,1449724289,0.012541
975,female,55-64,18,Traveling,8741659678,0.07562
975,female,55-64,50,Insufficient detail,600640979,0.005196
975,female,65+,01,Personal care (incl. sleep),13059106306,0.073143
975,female,65+,02,Household activities,41637803604,0.233211
975,female,65+,03,Caring for and helping household members,1381766777,0.007739
975,female,65+,04,Caring for and helping nonhousehold members,3140017753,0.017587
975,female,65+,05,Work and work-related activities,5206426500,0.029161
975,female,65+,06,Education,42040821,0.000235
975,female,65+,07,Consumer purchases,4614393288,0.025845
975,female,65+,08,Professional and personal care services,1829949741,0.010249
975,female,65+,09,Household services,336816017,0.001886
975,female,65+,10,Government services and civic obligations,17574173,0.000098
975,female,65+,11,Eating and drinking,12109290721,0.067824
975,female,65+,12,"Socializing, relaxing, and leisure",73279780237,0.410437
975,female,65+,13,"Sports, exercise, and recreation",3112640154,0.017434
975,female,65+,14,Religious and spiritual activities,1186118600,0.006643
975,female,65+,15,Volunteer activities,3199361924,0.017919
975,female,65+,16,Telephone calls,2261655007,0.012667
975,female,65+,18,Traveling,9769977890,0.054721
975,female,65+,50,Insufficient detail,2356264059,0.013197
990,male,15-24,01,Personal care (incl. sleep),6450147687,0.053659
990,male,15-24,02,Household activities,8917354920,0.074184
990,male,15-24,03,Caring for and helping household members,1508444485,0.012549
990,male,15-24,04,Caring for and helping nonhousehold members,1080557442,0.008989
990,male,15-24,05,Work and work-related activities,15505279941,0.128989
990,male,15-24,06,Education,9004829871,0.074911
990,male,15-24,07,Consumer purchases,927921437,0.007719
990,male,15-24,08,Professional and personal care services,458527632,0.003815
990,male,15-24,10,Government services and civic obligations,90266073,0.000751
990,male,15-24,11,Eating and drinking,14717353124,0.122434
990,male,15-24,12,"Socializing, relaxing, and leisure",36758350337,0.305793
990,male,15-24,13,"Sports, exercise, and recreation",8957988550,0.074522
990,male,15-24,14,Religious and spiritual activities,66313067,0.000552
990,male,15-24,16,Telephone calls,1119161024,0.00931
990,male,15-24,18,Traveling,13037682944,0.108461
990,male,15-24,50,Insufficient detail,1606286550,0.013363
990,male,25-34,01,Personal care (incl. sleep),5751048818,0.047361
990,male,25-34,02,Household activities,12963559921,0.106758
990,male,25-34,03,Caring for and helping household members,5286538599,0.043536
990,male,25-34,04,Caring for and helping nonhousehold members,744738357,0.006133
990,male,25-34,05,Work and work-related activities,37524210272,0.309022
990,male,25-34,06,Education,607512811,0.005003
990,male,25-34,07,Consumer purchases,3093333774,0.025474
990,male,25-34,08,Professional and personal care services,1132088145,0.009323
990,male,25-34,09,Household services,142058722,0.00117
990,male,25-34,11,Eating and drinking,7070304023,0.058226
990,male,25-34,12,"Socializing, relaxing, and leisure",27600768039,0.2273
990,male,25-34,13,"Sports, exercise, and recreation",4218314949,0.034739
990,male,25-34,14,Religious and spiritual activities,60020916,0.000494
990,male,25-34,15,Volunteer activities,509965548,0.0042
990,male,25-34,16,Telephone calls,249522588,0.002055
990,male,25-34,18,Traveling,13701250528,0.112833
990,male,25-34,50,Insufficient detail,773722714,0.006372
990,male,35-44,01,Personal care (incl. sleep),4562110558,0.037853
990,male,35-44,02,Household activities,15564362038,0.129143
990,male,35-44,03,Caring for and helping household members,8298777615,0.068858
990,male,35-44,04,Caring for and helping nonhousehold members,367371921,0.003048
990,male,35-44,05,Work and work-related activities,41768343024,0.346566
990,male,35-44,06,Education,982608536,0.008153
990,male,35-44,07,Consumer purchases,1369883163,0.011366
990,male,35-44,08,Professional and personal care services,185119178,0.001536
990,male,35-44,09,Household services,87966146,0.00073
990,male,35-44,11,Eating and drinking,3593608431,0.029817
990,male,35-44,12,"Socializing, relaxing, and leisure",27836401831,0.230968
990,male,35-44,13,"Sports, exercise, and recreation",2445082973,0.020288
990,male,35-44,14,Religious and spiritual activities,139520058,0.001158
990,male,35-44,15,Volunteer activities,118591927,0.000984
990,male,35-44,16,Telephone calls,666182101,0.005528
990,male,35-44,18,Traveling,11672797149,0.096853
990,male,35-44,50,Insufficient detail,861722973,0.00715
990,male,45-54,01,Personal care (incl. sleep),6169984024,0.056639
990,male,45-54,02,Household activities,12743892667,0.116987
990,male,45-54,03,Caring for and helping household members,2088324195,0.01917
990,male,45-54,04,Caring for and helping nonhousehold members,812779733,0.007461
990,male,45-54,05,Work and work-related activities,35454957364,0.32547
990,male,45-54,07,Consumer purchases,3386017522,0.031083
990,male,45-54,09,Household services,15311638,0.000141
990,male,45-54,11,Eating and drinking,4893138073,0.044918
990,male,45-54,12,"Socializing, relaxing, and leisure",25795965974,0.236803
990,male,45-54,13,"Sports, exercise, and recreation",2633685095,0.024177
990,male,45-54,14,Religious and spiritual activities,741482678,0.006807
990,male,45-54,15,Volunteer activities,1084805373,0.009958
990,male,45-54,16,Telephone calls,51449105,0.000472
990,male,45-54,18,Traveling,11905741263,0.109293
990,male,45-54,50,Insufficient detail,1156957199,0.010621
990,male,55-64,01,Personal care (incl. sleep),6621026251,0.059815
990,male,55-64,02,Household activities,14598844303,0.131888
990,male,55-64,03,Caring for and helping household members,2198304437,0.01986
990,male,55-64,04,Caring for and helping nonhousehold members,2398586485,0.021669
990,male,55-64,05,Work and work-related activities,20948742634,0.189253
990,male,55-64,06,Education,69269392,0.000626
990,male,55-64,07,Consumer purchases,1813853516,0.016387
990,male,55-64,08,Professional and personal care services,386313341,0.00349
990,male,55-64,09,Household services,58441919,0.000528
990,male,55-64,11,Eating and drinking,6636816694,0.059958
990,male,55-64,12,"Socializing, relaxing, and leisure",41708385800,0.376799
